quarter,trend_macd_5dim,momentum_12_1,reversal_20,oversold_60,weekly_deviation,bottom_divergence,volume_reversal,bottom_fractal,low_volatility,turnover_stability,close_position,a158_low_vwap,a158_kl_mid_5,a158_kl_mid,a158_kl_lower,a158_kl_upper,avg_ic,positive_rate,n_months
2020-03-31 00:00:00,0.0728642958333777,0.2159730009639304,0.0921635369131232,0.0071622512829911,-0.0257524577493452,0.0274005037022134,-0.067668527859265,-0.0772659537930094,0.0064579771593905,0.1996578753552076,-0.0086742730690949,0.0562663748936505,0.0275040541667077,0.0149862264963643,0.0325819200196596,0.0224598219623914,0.037257289142393304,0.75,1
2020-04-30 00:00:00,-0.0869073223294846,-0.0181492201979236,0.0391419271179613,0.0441469002840345,0.0279863637202118,-0.0025163671659761,-0.0354470272913483,0.0164368646221618,0.0216894193497608,0.0213460280247841,0.041547393269347,-0.0475544835840633,-0.0200720600397376,-0.0451643388211134,-0.0467182896574327,-0.0391932479516975,-0.008089216290657234,0.4375,1
2020-06-30 00:00:00,-0.0827259391286055,-0.0937886320185163,0.1434221486785999,0.0539378136671382,-0.0908610651561849,0.04465025673939,-0.093481232716713,0.0599825045604014,0.1349602612291826,-0.0132807727804658,-0.0095154360082068,0.1157607286951242,0.0965545526807372,0.0303362639789742,-0.0044553483757815,0.0117374352483751,0.018952096205840558,0.5625,1
2020-07-31 00:00:00,-0.0618542037223192,-0.1383636455803543,0.0942530202330742,-0.0291501597448256,-0.1316387791629568,0.0627395952754785,-0.1327285799424436,0.0100582222582598,0.2410878834782172,0.0615227235033606,-0.0067704964738877,0.1774229500362077,0.1238251134027688,0.0626236115628637,0.0748530652103312,0.0277942046934624,0.027229657814202307,0.625,1
2020-08-31 00:00:00,0.0140715056727685,-0.1990168699662338,-0.0176807166519766,-0.065552355303573,-0.0515422659942049,-0.0338671003638438,0.0255707422237846,-0.0862668292050991,0.1694374808990411,-0.1127228902972771,-0.0979008259240514,0.1056531660043488,0.0359122777986411,0.0649246473794445,-0.0749589902002581,-0.0263569261021619,-0.021893496876915695,0.375,1
2020-09-30 00:00:00,0.1819541496059018,0.0326225156177866,-0.0528118188319038,-0.1006421822402626,0.0444507659988277,-0.0765065838626654,0.0312690186047692,0.0338971248442062,-0.1465019274464582,0.0680452214577142,0.0209737853059662,-0.0761611435910835,-0.0210770990275101,-0.0164836569607686,-0.0050597017332942,0.0402206925922162,-0.0026131774791598953,0.5,1
2020-11-30 00:00:00,0.1389342153175627,0.1432567622411829,-0.1497221156156107,-0.175050497142864,-0.0224036508063797,-0.0153445043493001,0.0794531854322461,0.0259387986577387,-0.0053459971832426,0.0874037979765212,-0.0328472599102418,-0.0373741457924689,0.0178051828350323,0.0470469997692573,0.0127426129828943,-0.0027081962748417,0.006986574258592872,0.5,1
2020-12-31 00:00:00,0.051576040812643,0.1136133857473032,-0.0852138775208398,-0.1591329815897436,0.0553741839438841,0.0086384848771883,-0.0083299658560725,0.0478896647424056,0.1428719629920966,0.2217841953499265,0.111643894483951,0.0253585171263388,-0.074320342615148,-0.0957028553281261,0.0415924150177276,-0.0456751278633039,0.021997974645014427,0.625,1
2021-03-31 00:00:00,-0.1099087486050387,0.114509508709386,0.1573310431383465,0.1562402542601641,-0.011450376141897,0.0161473780785792,-0.1719260497640386,-0.0063980856875905,0.0928189207105764,0.1390029921435945,-0.0280649004187946,0.1143274901666602,0.0026619804293834,0.0529592279267236,0.0708910033811516,0.0202250947550192,0.03808542081763908,0.6875,1
2021-04-30 00:00:00,-0.017949274978894,-0.0282429775684258,0.0259160194454346,0.1227006437501019,-0.0455285056995005,0.0223837338841935,-0.0151428028738369,0.0101772304679798,-0.1117542602575869,-0.0896229612700666,-0.0850751004495518,-0.0401566981043426,0.0526965023621477,0.0934233646310034,-0.0326518033231652,-0.0060781087324802,-0.009056562419811849,0.375,1
2021-05-31 00:00:00,-0.0738309686387558,-0.0307903017074948,0.0131734332869089,0.0443567658744451,0.0806638939498592,-0.0493159174402841,-0.0309403220054257,-0.0065529530366709,0.0412780369612505,0.012392829712511,0.0270998281614784,0.0040389154505002,-0.0707526566486771,-0.0147247273859922,-0.0671134468451942,0.004352472189254,-0.007291569882642969,0.5,1
2021-06-30 00:00:00,0.0653590868129782,0.1106593079375673,-0.1139585701841538,-0.1496068079303105,0.0413411941558671,-0.0099467209327436,0.0741275304145696,0.0299450562929217,0.0101811105757418,0.0079734825709867,0.0586020178570934,-0.0409662281517241,-0.0295677186161601,-0.0719471027055876,-0.0293486811278847,0.0186845861284246,-0.0017792785564008755,0.5625,1
2021-08-31 00:00:00,-0.2927290606502516,-0.2216949115534048,0.1619589859135452,0.1315487885647498,-0.0515402987162036,0.0847906444347479,-0.1671099865912521,-0.0165529691018661,0.3138287901084208,0.0210018337167237,0.0444897514824651,0.2352981714574218,0.0570501168222079,0.0005985387549463,-0.0351225055457085,-0.0079388629872124,0.016117314131833083,0.5625,1
2021-09-30 00:00:00,-0.206674379839303,-0.0591207360133208,0.149410536782987,0.1471265942807757,0.0197651462299845,-0.0046751979479189,-0.0540072174304005,0.0536863478672078,0.1176862625946934,0.1031411650778788,-0.0220773205957849,0.0721015111442742,-0.0379099644963701,0.0404689325498315,-0.0205865927439829,0.0112394682606364,0.01934840973257426,0.5625,1
2021-11-30 00:00:00,-0.2026137062101426,-0.2127159446492902,0.2497294016456563,0.0887335145094825,-0.1842021384790425,0.086782791962281,-0.2395313888147429,-0.0233228565026367,0.3771949416003649,-0.0711358405035375,0.0494862236632877,0.3023166101833098,0.1784237093072452,-0.0706719988080998,-0.0216703061728741,0.0567947939341179,0.022724862916586187,0.5,1
2021-12-31 00:00:00,-0.1256362933327107,-0.2004051442960605,0.006675795212013,-0.1189229471099899,-0.0505609765017808,0.0311124079739676,-0.0540577594922449,-0.0339272925031409,0.3439792152453108,-0.0191328665991492,0.0912295187299429,0.2699726046662174,0.0404225095522352,-0.077590117600475,0.0497562557702454,-0.0045318825494721,0.009273939197806768,0.4375,1
2022-02-28 00:00:00,0.0886283164173343,0.0280531271062996,-0.0938880025568129,-0.1123660255063115,-0.1658470546433254,0.077773667685655,-0.0690083461594275,0.0440789223063999,0.0185585094348147,-0.1950662509992716,-0.0428680492663816,0.068747805551062,0.1862160552238315,0.046915560594024,0.0548726101371945,0.0137455179811237,-0.003215852293361958,0.625,1
2022-03-31 00:00:00,-0.1286784617379741,-0.1361232502632277,0.0618424120379044,-0.1514258864507692,0.0870396294082506,0.0412623470545789,-0.091659696525863,-0.0258593299702282,0.2376102135844532,0.1392960379560247,0.0083431263263708,0.1806787343304374,-0.1044057236026255,-0.020798862713709,0.0595837526913407,0.0840417460904074,0.015046674263460711,0.5625,1
2022-05-31 00:00:00,-0.115846754738571,-0.1004607612027607,0.001342786603339,0.1824165091509096,-0.0184997400436734,0.0341551287910495,-0.0666711363177984,0.163641457568916,0.0355382126422389,0.1618214072660959,0.14212868771584,-0.0894033117660869,0.0322852171970852,-0.166452237584424,0.0366060983552154,-0.0513400023347884,0.011328847581411665,0.5625,1
2022-06-30 00:00:00,0.0274611656170647,0.1035318741781524,0.1039856621407679,0.0415269810698559,-0.3418522227597733,0.0365152694976311,-0.1473272902459978,-0.1012451633111959,-0.0361758628871506,-0.1025679797458858,-0.1957024133461408,0.1180551195198327,0.3377129611819519,0.2125427654990902,0.0783654062232311,0.1182519901647929,0.01581739142476416,0.625,1
2022-08-31 00:00:00,-0.0754561095427752,0.0852977843770452,-0.0173444442400722,-0.0420623380641801,0.0420181965720893,-0.0264571778360218,0.0049510628502958,-0.024010884058835,0.1203312777233952,0.0488591986537238,0.0417000296412474,0.1324564108445083,-0.048875480882268,-0.0747827745632176,0.0426581870419095,0.0139781026557903,0.013953815073289681,0.5625,1
2022-09-30 00:00:00,-0.1329064209145337,0.0149673203800093,0.279971764244675,0.2922366952634886,-0.2338244404731982,0.0884534878868044,-0.0201629521066749,-0.0917096346056388,-0.1226466008105745,-0.0734852413083414,-0.2422558181749824,-0.0352911130757187,0.2382569809296674,0.2598826385369353,-0.1613783307517976,-0.1393419811857104,-0.004952102885349412,0.375,1
2022-10-31 00:00:00,-0.1147465340129533,0.0442884035459817,0.3686360724121645,0.1560590980809854,-0.2236535956534156,0.136632013500431,-0.3108738094750549,-0.048784145585652,0.1865376192522097,0.0825647077197083,-0.1583914403158935,0.2917785863213707,0.2234151723908305,0.1903260987647199,0.1330897323638783,0.0893579026251463,0.06538974262090357,0.6875,1
2022-11-30 00:00:00,-0.0545895473097284,-0.1017891792107611,-0.0079694027215464,-0.0284938504419696,0.0066740659197913,0.1015949569666566,-0.0172441506969418,-0.0629515816859098,0.1669001596928404,0.100104199842582,-0.0836142452659118,0.1940611234336226,-0.0160309671321741,0.0641506446751626,0.04110165398126,0.0414119222533529,0.02145723764377034,0.5,1
2023-01-31 00:00:00,-0.0365488786568067,-0.1117654366472346,0.0331807649462564,-0.0342729160708898,-0.0493516177059676,-0.0487322134828752,-0.1713885880629782,-0.0161023999986657,0.157860372950867,-0.0199955249271065,0.0480613947866298,0.1477396829282932,0.0355106810503462,0.0125556188294494,0.0975255637221559,-0.0038769793016352,0.002524970272489902,0.4375,1
2023-02-28 00:00:00,0.2015967341939489,-0.1920279890325876,-0.069978953072255,-0.0871787463614758,0.0563477257651633,0.0571473291038764,0.0136339411600295,-0.0903759423031229,0.0298190159396572,-0.0253265857869051,-0.0441102647122646,-0.001870541334252,-0.0342110754316362,0.0706771704831066,-0.0111574307904366,0.0904111180932576,-0.002287780880368521,0.4375,1
2023-03-31 00:00:00,0.1154482521650423,0.03345792338787,-0.0350954424243827,-0.1826515907313678,0.0069090075382392,-0.0272296950976631,-0.0517156121358328,-0.0037135759581041,0.1448729417888976,0.0075066278579768,0.0232715286568077,0.1001238744643992,-0.0081262334125953,-0.0235054195898622,-0.0618544244958716,-0.0427207817268703,-0.00031391373208232085,0.4375,1
2023-05-31 00:00:00,-0.0456304766891514,-0.0117438575318854,-0.0521434144386147,0.0359071651830666,-0.2168622051707063,-0.0033907075535025,-0.0146312084827288,0.0557783704594753,-0.0315570187045739,-0.0077952763612459,-0.1018133406486522,0.0476424080766993,0.2153589246818882,0.0926513786038019,-0.027990139997271,-0.0771552586142572,-0.00896091607422863,0.3125,1
2023-06-30 00:00:00,-0.2886538000093449,-0.3516685657820811,0.1556277370313503,0.0473977717395371,-0.0925911996901321,0.0189863782931986,-0.2109142394360112,-0.2135816408992952,0.3974271616279505,0.1067395242736548,0.04209735438621,0.3155888983500396,0.0828033116874881,0.0711765951008467,-0.1459974951370981,-0.0428492565145699,-0.006775716561141044,0.5625,1
2023-07-31 00:00:00,0.0974561085844295,0.0563380344489227,-0.2300587499599828,-0.1896289938512221,0.0216891935433728,-0.0232055149467471,0.1275907830277054,-0.0662018548629344,0.2182513970795196,-0.0353572123409802,-0.0336201756284412,0.1422294034603406,-0.0307972831289286,0.059433208558669,0.0327413357143293,0.0053764831260642,0.009514760176507297,0.5625,1
2023-08-31 00:00:00,-0.1029059854448497,-0.088113841063887,-0.0567328498520322,-0.1329462624307738,0.1210525519738256,0.039318342412622,-0.0470916913371095,-0.0005068150583542,0.1704692083117313,0.0456980265066876,0.1047879527894193,0.1052994191790638,-0.1194661482120717,-0.1268876870252397,0.0517745493012973,0.0662762622032051,0.0018765645158458858,0.5,1
2023-10-31 00:00:00,-0.0018483754511855,0.0978992832098767,0.038093491493113,-0.0023530708783539,-0.0782502600138138,-0.0230723489011385,-0.075892457619951,0.0725394215203779,-0.0369543947067728,-0.040436638071381,-0.1545971613498376,-0.0456839936032062,0.0640831269216487,0.1658909709565077,-0.0224621824759452,0.0295248338897416,-0.0008449846925199928,0.375,1
2023-11-30 00:00:00,-0.0617008814865513,-0.0138568341801239,0.1058877522543222,-0.0892106067355581,0.0253761652150853,0.0288353399864147,-0.1583536109314293,-0.0030021931627305,0.2236907631273033,0.1286434783800643,-0.0258622911156137,0.1947397685826438,-0.0257363027887293,0.0097882658230452,-0.0037947734534339,-0.0051763365725354,0.02064173143388584,0.4375,1
2024-01-31 00:00:00,0.0162649710712426,0.0361578889750837,0.0563279821073358,0.1432562739714737,0.0909665969193545,0.0775432357397148,-0.0894587549106646,0.0099369066497106,0.1077851172000854,0.0880299536998116,-0.0092487348392067,0.1858293510499966,-0.072035583030825,-0.1184808775541712,0.0104161890623437,0.1223733186498562,0.04097898967257136,0.75,1
2024-02-29 00:00:00,0.1523608532236028,0.1698689358901506,0.3544717656417447,0.3503412215962421,-0.3421555829638337,-0.0707094151256915,-0.2512164571351423,-0.0163814198506743,-0.3115590675639088,-0.1096033277379398,-0.0145540986518727,-0.206417894571764,0.3100728944672219,-0.1928779960934375,0.011081903771478,0.0203673093809506,-0.009181898482679612,0.4375,1
2024-04-30 00:00:00,0.0838361829304686,-0.0881130454287851,-0.1598784151241731,-0.1458357223453943,0.0131546005220977,0.0123462177030243,0.0280131391606801,0.0258199463534742,0.0355377938602506,0.0535237247958792,0.0150571442390017,0.0550267585398914,-0.0135111038110979,-0.0227274564838171,-0.047889478275966,0.0141379748158652,-0.008843858659287532,0.625,1
2024-05-31 00:00:00,0.0871734165765251,0.254125599410921,-0.0995702461294298,-0.163217488042772,0.0237371266071351,-0.055287493274457,0.0599110173257654,0.0711771268053731,0.0758762368637664,0.0653009442005461,-0.0070708124536038,0.0006100864373157,-0.0472443237954959,0.0026991724452656,-0.0141262571957737,0.0092083215187548,0.016456401706239753,0.625,1
2024-07-31 00:00:00,-0.0835933583903901,0.0102565519604868,0.0758971917302306,-0.0495279370793323,-0.0891900738344288,-0.0190219787728049,-0.1707407864371301,-0.0489212778887119,0.2513330881771289,0.0970963094112773,0.0008999048918938,0.2949886389601439,0.0807639971162833,0.1847143166199124,0.0066178278460319,-0.0057449247193847,0.03348921809945039,0.5625,1
2024-09-30 00:00:00,0.1138331838709452,-0.0281855095648035,-0.0696585645106356,-0.0276613871186299,0.0365008014341435,-0.0271549247859074,0.105764846500062,0.0127562752816264,-0.0903078513027941,-0.0608166648956404,0.0715269442535934,-0.0790782615667877,-0.0307204426623988,-0.0912645843025514,-0.018810956810251,-0.0880850776422917,-0.01696013586389506,0.3125,1
2024-10-31 00:00:00,-0.0889048788016967,-0.1223963945967141,0.2624685459141325,0.0746833502600013,-0.1449336200388769,-0.0506495483689558,-0.2609957304277557,-0.0415164949231729,0.2110945385618896,0.0615134177631523,0.0409053618341269,0.2266402290469913,0.1416415580650332,0.0092650583305769,-0.0569306343685143,0.0033974526462996,0.016580138181032322,0.5625,1
2024-12-31 00:00:00,-0.0115292323611437,-0.0362760992153636,0.2335141684388195,0.2153436575206133,-0.2365501943523317,-0.0172945968343089,-0.1070976005459879,-0.06271833512181,-0.1603523903160087,-0.0158103872507085,-0.1381150807209487,-0.0949898344775234,0.2377640561258959,0.2314954891523558,-0.1073168933308261,-0.2011396935797104,-0.016942060429311696,0.25,1
2025-02-28 00:00:00,-0.1454497119970091,-0.1771792255554028,0.2877831588785562,-0.1076773640887966,0.0985984037534109,0.0746661983126319,-0.286681824559305,-0.0362873375951333,0.3728210561399742,0.1148579411707503,-0.0145354636179091,0.3414751278685773,-0.0962133029656634,-0.1922461602019956,0.000794604703948,0.0182348396837936,0.01581005874565172,0.5,1
2025-03-31 00:00:00,-0.036310494444894,-0.0719455308024798,-0.0518868047190701,-0.1501956918479116,-0.0721566303445136,0.0820289698769886,0.0176394015299207,-0.0481600959395296,0.1776318270308971,0.0996457950729145,-0.1381709761531283,0.1604973477305334,0.0395692610896379,0.1248989927825868,-0.0395805750687392,0.0190385164158823,0.007033957013068446,0.5,1
2025-04-30 00:00:00,-0.0759322745398873,-0.064186574912858,-0.031936813434842,-0.089035760181796,-0.0575364813638572,0.0119576782857175,-0.0572285761526985,0.0654086983147688,-0.0265333261257321,-0.0770477893355778,-0.1217418589983516,0.0832496991162569,0.0577673696040896,0.1454953219595663,-0.0309315976512631,0.0588034228869951,-0.013089303908091834,0.375,1
2025-06-30 00:00:00,-0.0625224858633242,-0.1313087470976364,0.0700413035152442,-0.0655303668984159,-0.0121230436971929,-0.0268723706749429,-0.0757905897006475,0.1356864152713961,0.1648853395097558,0.0850470743599065,0.0136108379542017,0.1235715030048184,0.0031779865150022,0.0295155975019838,0.0751758032882949,-0.0051288019908262,0.0200897159373511,0.5625,1
2025-07-31 00:00:00,-0.140710608760429,0.1294625214562789,0.0438550547534797,0.0493988577988847,-0.0515271805401951,0.0399381763695408,0.0086625441318409,-0.042267242200358,-0.0084428183858896,0.0752877422722243,-0.020998240479831,-0.0521738218985723,0.0375510408447089,0.071051247139642,-0.0021880772893516,0.179647815981237,0.019784188199575663,0.5625,1
2025-09-30 00:00:00,-0.2042582903772526,-0.235405003402709,0.142116809512945,0.0457663426709967,0.0443867326442275,-0.0867216603791927,-0.1949925928927361,-0.1042197572054616,0.3150788369307699,-0.0211082260545464,-0.0120758519531482,0.2314323874060772,-0.0602883687172739,-0.0314342346313846,0.0396841097104496,0.0020061120783587,-0.008127040916242535,0.4375,1
2025-10-31 00:00:00,-0.0335569117797577,-0.1872102939336323,-0.1136306806976837,-0.1281729080997429,0.0930056760592455,0.04470303012457,-0.0003773010162165,0.0746439733801956,0.225987342006596,-0.0151919114239641,0.1767190785834594,0.030655168159899,-0.0963657425219674,-0.1444228335640537,-0.0097152493946338,-0.0870754552877539,-0.010625313712840031,0.375,1
2025-12-31 00:00:00,-0.0317197715545889,-0.0115841426532396,0.0492025034394706,0.0348951709179757,-0.0269453239753426,0.0363293350489309,-0.0506547904104122,-0.0155312356919,0.0934146965175828,0.0250886208895264,0.0365211854372484,0.0534818390283039,0.0264162674758684,-0.0214063102404682,0.0652756952407184,0.030336977930628,0.018320044837518874,0.625,1
2026-03-31 00:00:00,0.0617190763390763,0.1456597102728062,0.0898370119866465,0.0451553883314151,-0.115444536734946,0.0521423659359684,-0.0030554069448367,-0.0401353657119349,-0.1690048080516162,0.1522846778297318,-0.0457569928557493,-0.1115603700355142,0.1167677481987107,0.1366747030159026,-0.0084174622791902,-0.098165637769431,0.013043756345439944,0.5,1
